Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,UTILIZATION
14fb7dd2-578c-4e24-add4-acdf17b93e46,2e45f375-22c5-3175-a63d-a3c1a0a1a162,Pennie Jakubowski,F,GENERAL PRACTICE,6 ESSEX CTR DR,PEABODY,MA,01960-2907,30
4a3c1eca-4dbf-4378-ad16-e0a82e8acb76,30d331f2-9873-34db-80a2-00d30ad7d21f,Nydia Ondricka,F,NURSE PRACTITIONER,219 CENTRE ST,MALDEN,MA,02148-5524,0
505beceb-e6d1-4eee-9b9b-321925340fff,30d331f2-9873-34db-80a2-00d30ad7d21f,Emilia Matos,F,NURSE PRACTITIONER,219 CENTRE ST,MALDEN,MA,02148-5524,0
c16e530d-33c4-4e22-a5b4-da474637d65d,30d331f2-9873-34db-80a2-00d30ad7d21f,Nydia Ondricka,F,PHYSICIAN ASSISTANT,219 CENTRE ST,MALDEN,MA,02148-5524,0
0262ec5e-d15e-4f4c-a931-541587ec5964,30d331f2-9873-34db-80a2-00d30ad7d21f,Nydia Ondricka,F,FAMILY PRACTICE,219 CENTRE ST,MALDEN,MA,02148-5524,0
8dbfcab3-2c45-4849-9118-f45c0e3d77e2,30d331f2-9873-34db-80a2-00d30ad7d21f,Emilia Matos,F,FAMILY PRACTICE,219 CENTRE ST,MALDEN,MA,02148-5524,0
1435791d-a5c2-4baf-ada9-c9226d15ef26,30d331f2-9873-34db-80a2-00d30ad7d21f,Leia Wilderman,F,FAMILY PRACTICE,219 CENTRE ST,MALDEN,MA,02148-5524,0
8971189b-3426-4296-8a54-48007493a808,30d331f2-9873-34db-80a2-00d30ad7d21f,Brock Lind,M,FAMILY PRACTICE,219 CENTRE ST,MALDEN,MA,02148-5524,0
927dfea2-38f8-4ac6-8eae-cc451fb40051,30d331f2-9873-34db-80a2-00d30ad7d21f,Nydia Ondricka,F,GENERAL PRACTICE,219 CENTRE ST,MALDEN,MA,02148-5524,12
ce043ab6-ae3b-41e5-b9ce-51cf94a63540,1b76e0e7-6c5b-3d54-b0ab-3b856085ce3c,Kurt Reichert,M,GENERAL PRACTICE,2 POND PARK RD,HINGHAM,MA,02043-4354,24
13f6c305-2675-4ffb-9c46-925dec96e922,1a6eb23d-10de-32bc-9815-0a0e252c6223,Sadie Macejkovic,F,GENERAL PRACTICE,1 BOSTON MEDICAL CTR PL,BOSTON,MA,02118-2908,58
3c508b72-b2a6-43dd-9d90-d88190f85d10,6b6e3359-cd17-3d26-ba37-248d9aa80763,Armando Koelpin,M,PSYCHIATRY,100 GOULD RD,MONTEREY,MA,01245,0
c39177ff-224c-4d6a-ba46-01a1ef06042f,6b6e3359-cd17-3d26-ba37-248d9aa80763,Armando Koelpin,M,GENERAL PRACTICE,100 GOULD RD,MONTEREY,MA,01245,88
9595eee7-c92d-4c5f-8e92-ffdae0c48e16,4843461d-4b7b-37fb-9631-d4d7760afa1b,Dewayne Mertz,M,GENERAL PRACTICE,136 HIGH ST,LANCASTER,MA,01523-2056,82
a480f68e-e8f6-4ae4-98d2-a35b9aa932b9,4843461d-4b7b-37fb-9631-d4d7760afa1b,Dewayne Mertz,M,INTERNAL MEDICINE,136 HIGH ST,LANCASTER,MA,01523-2056,0
d36496df-e15b-439f-9689-5759e3ade3ef,9ad6269e-10d7-3116-89cd-0e699cede510,Bernardo Amaya,M,GENERAL PRACTICE,2 OAK ST,MASHPEE,MA,02649-0886,72
3f87d079-67bc-4b1e-9a4e-92662c1239cf,c60b9986-78c1-3485-8e75-63ec45558420,Bree Satterfield,F,UROLOGY,72 SHARP ST,HINGHAM,MA,02043-4362,0
1cce6092-00e3-412b-941d-d0ce4b88304d,c60b9986-78c1-3485-8e75-63ec45558420,Augustina Hickle,F,UROLOGY,72 SHARP ST,HINGHAM,MA,02043-4362,0
e83adf1c-91e3-4642-808c-db57ebb3ec3c,c60b9986-78c1-3485-8e75-63ec45558420,Christiana Shanahan,F,UROLOGY,72 SHARP ST,HINGHAM,MA,02043-4362,0
ebac05ba-75f9-448c-92b7-8d470d29f4ef,c60b9986-78c1-3485-8e75-63ec45558420,Renaldo Jenkins,M,UROLOGY,72 SHARP ST,HINGHAM,MA,02043-4362,0
3dd9d4b7-c7b3-4a6e-b9ef-69a8eb81226b,c60b9986-78c1-3485-8e75-63ec45558420,Bree Satterfield,F,GENERAL PRACTICE,72 SHARP ST,HINGHAM,MA,02043-4362,68
1e1e00db-d0e7-4885-9f59-51943c05d784,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,NURSE PRACTITIONER,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
ffbfa85e-0894-45ec-b15b-b2b70646430a,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Robby Brown,M,NURSE PRACTITIONER,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
f763224f-a213-4d4c-814e-e6c52bbfc9c0,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Reyes Mitchell,M,NURSE PRACTITIONER,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
b7a0b718-4fe0-4728-9969-f07769a9e1ae,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Hermila Dicki,F,NURSE PRACTITIONER,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
ab9c7adc-bca3-4828-8fb8-e82f20a06d05,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Kacy O'Conner,F,NURSE PRACTITIONER,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
0ee53604-baee-45b6-98bc-6a07631d780d,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
e7c0f3c7-5ed9-44b6-918f-34391de92d69,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Robby Brown,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
921a15f7-b089-4ad0-8e8f-a4967275248f,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,CERTIFIED REGISTERED NURSE ANESTHETIST,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
09fc7527-44b1-4cf3-8ce5-162ebeb85758,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Robby Brown,M,CERTIFIED REGISTERED NURSE ANESTHETIST,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
4ff18e88-bb57-401e-9842-708e79938711,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,MEDICAL ONCOLOGY,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
f8ca5558-b9b3-45e9-8df5-cf86711f1ec8,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Robby Brown,M,MEDICAL ONCOLOGY,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
44c9ca22-8c5c-4b2c-a165-eb764128c735,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,RHEUMATOLOGY,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
32cfc90d-d92d-4179-8926-671ce6402224,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,GENERAL PRACTICE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,106
9b6a863e-c2f3-4538-82a3-d938e2ee8248,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,ENDOCRINOLOGY,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
17af5ba4-13ce-431e-bc39-1d6201be3a2c,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
c625036a-33f4-4888-8279-38cfbbb22ee4,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Robby Brown,M,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
0edee57c-823c-4bab-bb76-73f97d7b3fd8,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Reyes Mitchell,M,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
7c956324-b539-4832-b716-3cea1d265d56,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Hermila Dicki,F,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
83127695-0ffe-4a43-a58a-1a85bc14dc34,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Kacy O'Conner,F,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
9855873f-2572-4b26-8b35-5254917cec73,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Jestine Feil,F,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
0763f61e-0936-4a7c-a9d6-24a85f1cf314,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Eliana Renner,F,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
0d74aec3-edfe-4217-bf34-fbaa57b3601c,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Rayford Halvorson,M,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
55dee360-2cc3-4efb-a0f4-2bfe07451b4c,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Genoveva Sanford,F,INTERNAL MEDICINE,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
a29ce67d-de6b-4d6e-8c4b-c050a08494b1,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Ahmad Ledner,M,HEMATOLOGY/ONCOLOGY,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
71fe74f6-d5c0-4c5e-a94c-7c88b744ca2b,cb7a4c25-c8b5-39d9-85a0-3454c1453e3e,Robby Brown,M,HEMATOLOGY/ONCOLOGY,571 UNION AVE,FRAMINGHAM,MA,01702-5855,0
18e4251a-5330-4a20-aec0-f531c8876bed,fa4889b5-a031-32ae-93a4-5f3d9fb1b6a8,Teresita Larkin,F,GENERAL PRACTICE,133 LITTLETON RD,WESTFORD,MA,01886-3198,160
45f7b3b9-a7c3-4683-9bd3-5a2ea616e5f1,78418eeb-8ad8-3bcd-bd57-e849974df2e2,Danny Konopelski,M,PHYSICAL THERAPY,664 NANTASKET AVE,HULL,MA,02045-2148,0
51b45478-2cf9-4ce9-9601-f9da8041cd61,78418eeb-8ad8-3bcd-bd57-e849974df2e2,Danny Konopelski,M,GENERAL PRACTICE,664 NANTASKET AVE,HULL,MA,02045-2148,96
574a0270-f578-404c-9948-4b96935810fd,6862c19c-eaed-3291-aacb-c15fc4e6d9b1,Edgardo Miller,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),10 POST OFFICE SQ F,LYNNFIELD,MA,01940-2218,0
f94ba2ed-97fe-48dd-88b3-8de44ef057bc,6862c19c-eaed-3291-aacb-c15fc4e6d9b1,Edgardo Miller,M,GENERAL PRACTICE,10 POST OFFICE SQ F,LYNNFIELD,MA,01940-2218,128
abe28c70-e8d6-46c3-a009-73883001d2a4,d3c7fd37-7465-39ca-bceb-c855bedabd2c,Hunter Waters,M,PODIATRY,2 CHAMBERLAIN AVE,WINTHROP,MA,02152-1011,0
e0e96bd8-cfc1-46db-b179-6fdacfe47fac,d3c7fd37-7465-39ca-bceb-c855bedabd2c,Devin Larson,M,PODIATRY,2 CHAMBERLAIN AVE,WINTHROP,MA,02152-1011,0
2d72edcb-54f8-4343-aacc-1842479b675c,d3c7fd37-7465-39ca-bceb-c855bedabd2c,Hunter Waters,M,GENERAL PRACTICE,2 CHAMBERLAIN AVE,WINTHROP,MA,02152-1011,78
fb1cb09c-b229-4f44-83c8-779971373fb2,a68acbab-5749-3bdb-bda9-78070dc5a3a4,Luis Miguel Gutiérrez,M,GENERAL PRACTICE,730 MAIN ST,MILLIS,MA,02054-1612,94
0c08bdd1-67a6-48b8-96fa-35dc44c15446,833fe0b3-6706-36d6-9787-5054cba91df8,Cristobal Salas,M,PODIATRY,1168 LAKEVIEW AVE,DRACUT,MA,01826-4744,0
66e2d1e7-c0e8-43bb-aa8b-c2918974fbda,833fe0b3-6706-36d6-9787-5054cba91df8,Juan Reilly,M,PODIATRY,1168 LAKEVIEW AVE,DRACUT,MA,01826-4744,0
1d78058f-7c2e-4784-93d4-ad3e48198c18,833fe0b3-6706-36d6-9787-5054cba91df8,Cristobal Salas,M,GENERAL PRACTICE,1168 LAKEVIEW AVE,DRACUT,MA,01826-4744,58
43e7d8d4-b180-4bf9-9e66-3e49741e44ff,071b52f5-531d-3908-9642-33717720513d,Taylor Kuphal,F,GENERAL PRACTICE,39 HAVERHILL ST,METHUEN,MA,01844-4203,54
3324a5d3-a662-4355-91a7-dff527f8973a,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Aileen Murphy,F,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
4fc5f84c-1aa2-47b6-a84a-273da15208c6,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Nicolás Perea,M,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
9e99802c-a1b3-4f9c-b9ce-69b172841a77,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,María del Carmen Tello,F,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
ed60b738-572a-49a2-8300-2f36369e9dd9,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Ronald Borer,M,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
be528d5a-18ae-4924-83ec-4c52f8417667,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Stefani Lowe,F,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
59e11246-1b11-4043-a4b4-e39e933711bc,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Juan Carlos Ponce,M,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
705c1661-2c63-4393-b458-5ffa73726bf5,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,José María Reyes,M,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
57ea7f8e-aa80-47a2-896f-9a904565be51,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Matilde Emard,F,OPTOMETRY,939 SALEM ST,GROVELAND,MA,01834-1566,0
a14b70fc-0280-4579-a61d-d34b1b41e7f2,cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,Aileen Murphy,F,GENERAL PRACTICE,939 SALEM ST,GROVELAND,MA,01834-1566,24
3c138f16-1c2c-4d1e-9945-51fcd492e26c,4c943da2-6d85-3a88-a2e7-60c4edb95510,Gonzalo Krajcik,M,GENERAL PRACTICE,140 COMMONWEALTH AVE,DANVERS,MA,01923-3625,22
f03bc9b7-3245-4ec3-881b-1a6c5bf6ae1e,9afeb9e8-5ddd-3aaf-8de9-44d2add3d9c1,Avril Zemlak,F,GENERAL PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,38
4d6f5a89-d5de-4fb8-a1fe-f6b7ae4c7671,98bf7324-756a-3b13-b2db-ef32984ba7f9,Jacinto Cartwright,M,PHYSICAL THERAPY,20 CARTER ST,TEWKSBURY,MA,01876-1404,0
a534f0e2-7057-4ad7-8681-b8f03a2c520b,98bf7324-756a-3b13-b2db-ef32984ba7f9,Jacinto Cartwright,M,GENERAL PRACTICE,20 CARTER ST,TEWKSBURY,MA,01876-1404,78
bf12a4e1-a7d0-451b-b85a-804a60760557,7753a595-c36a-360d-9fe9-226a9f7b822e,Honey Lowe,F,DIAGNOSTIC RADIOLOGY,14 RICE RD,TEMPLETON,MA,01468-1332,0
f88aeca3-e1d7-4493-80a3-d75b078a6a5a,7753a595-c36a-360d-9fe9-226a9f7b822e,Emilia Tirado,F,DIAGNOSTIC RADIOLOGY,14 RICE RD,TEMPLETON,MA,01468-1332,0
2fb1f3cc-e59e-45de-896e-dfb60b8bd519,7753a595-c36a-360d-9fe9-226a9f7b822e,Jodee Mertz,F,DIAGNOSTIC RADIOLOGY,14 RICE RD,TEMPLETON,MA,01468-1332,0
d348dd68-3847-4617-9f4c-438eea36eb57,7753a595-c36a-360d-9fe9-226a9f7b822e,Janee Windler,F,DIAGNOSTIC RADIOLOGY,14 RICE RD,TEMPLETON,MA,01468-1332,0
49f3d374-4351-4d3c-b6aa-27294d7b644a,7753a595-c36a-360d-9fe9-226a9f7b822e,Donette Padberg,F,DIAGNOSTIC RADIOLOGY,14 RICE RD,TEMPLETON,MA,01468-1332,0
3128dcaf-4161-461e-8e58-d789ceb2c384,7753a595-c36a-360d-9fe9-226a9f7b822e,Honey Lowe,F,GENERAL PRACTICE,14 RICE RD,TEMPLETON,MA,01468-1332,78
7713438f-2207-4a26-82f6-758c18744286,51478863-17ae-342e-ae86-26a3a845ada4,Sharika Monahan,F,GENERAL PRACTICE,80 MECHANIC ST,ATHOL,MA,01331-3559,58
e5ce9e6c-8035-4190-b9a0-f378f7f426c4,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Keenan Pouros,M,FAMILY PRACTICE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,0
b9aabcc3-a6b6-4b63-b7c1-11e7747be7ec,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Huong Gottlieb,F,FAMILY PRACTICE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,0
a81dc811-810d-479f-82af-c54228b47fa7,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Keenan Pouros,M,GENERAL PRACTICE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,84
735ecec8-16c4-48a7-8d32-6e53c36fa546,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Keenan Pouros,M,INTERNAL MEDICINE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,0
a297381e-9eb7-4c70-8845-5d6d77ec5995,61375750-0356-3ece-8d48-fe388c5ee18f,Lucio Hintz,M,GENERAL PRACTICE,100 HIGHLAND ST,MILTON,MA,02186-3881,58
f72be59d-33fa-4295-9029-6a997fd40d9c,030d23fc-240c-3526-965a-3bddaa5535bb,Kristina Zemlak,F,PODIATRY,53 MAIN ST,SOMERVILLE,MA,02145-1448,0
8418cfbd-978b-462c-8ba3-4b4793732b89,030d23fc-240c-3526-965a-3bddaa5535bb,Katherina Mayert,F,PODIATRY,53 MAIN ST,SOMERVILLE,MA,02145-1448,0
d5a311ff-4777-4cce-a612-df272e0954db,030d23fc-240c-3526-965a-3bddaa5535bb,Kristina Zemlak,F,GENERAL PRACTICE,53 MAIN ST,SOMERVILLE,MA,02145-1448,116
8295ef4e-6188-422c-98b6-496fcb2351a0,8f26f72c-8026-3c57-b090-95415d96c7cb,Rosendo Batz,M,CLINICAL PSYCHOLOGIST,68 PARK ST,ANDOVER,MA,01810-3681,0
3c6ec7f1-79d1-4592-b584-2c11d6356c71,8f26f72c-8026-3c57-b090-95415d96c7cb,Debi Muller,F,CLINICAL PSYCHOLOGIST,68 PARK ST,ANDOVER,MA,01810-3681,0
a9a20bbc-efac-4229-8cbc-b0b94a215eba,8f26f72c-8026-3c57-b090-95415d96c7cb,Rosendo Batz,M,GENERAL PRACTICE,68 PARK ST,ANDOVER,MA,01810-3681,26
61d3ab96-a4b4-447d-a94a-e555e8b3deb8,4c992f21-944c-30c5-b851-c5f22fffa031,Terrence Ward,M,GENERAL PRACTICE,1 POST OFFICE SQ,LYNNFIELD,MA,01940-2218,240
0e5f1494-9e75-403b-8f1a-740ba4bbaed3,4c992f21-944c-30c5-b851-c5f22fffa031,Terrence Ward,M,PLASTIC AND RECONSTRUCTIVE SURGERY,1 POST OFFICE SQ,LYNNFIELD,MA,01940-2218,0
aaf993f1-6bbb-45ca-879c-473606c1f4da,2429d73a-16bf-3a3c-838b-50b8779ba06d,Analisa Runolfsdottir,F,GENERAL PRACTICE,223 WALNUT ST,FRAMINGHAM,MA,01701,16
0fe9e0b1-ea74-45f4-bec5-3b43b88c8b71,dbadb34a-1bc4-3cd1-9903-b8ff46c8b9d8,Óscar Quiñones,M,GENERAL PRACTICE,8 BUTLER ST,BLACKSTONE,MA,01504-1541,72
75366dba-0b66-4f7e-bf5a-e4b8d2714b6e,dbadb34a-1bc4-3cd1-9903-b8ff46c8b9d8,Óscar Quiñones,M,INTERNAL MEDICINE,8 BUTLER ST,BLACKSTONE,MA,01504-1541,0
e72eb0e2-9dbe-4f1f-91c1-c9c933abd17c,032854fe-e8e8-3ef0-bab8-bf41dd95bf75,Jaime Vela,M,FAMILY PRACTICE,356 WASHINGTON ST,HOLLISTON,MA,01746-1348,0
3bd96fc7-69ee-4944-909a-bfa72b0f322d,032854fe-e8e8-3ef0-bab8-bf41dd95bf75,Jaime Vela,M,GENERAL PRACTICE,356 WASHINGTON ST,HOLLISTON,MA,01746-1348,90
dff45544-8559-486e-93ba-b336b2a34192,75430ca9-480c-31c6-891e-ab2683824c2e,Lilliam Conn,F,NURSE PRACTITIONER,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
94ed9323-7114-4ffe-b897-17bc7f5dbfae,75430ca9-480c-31c6-891e-ab2683824c2e,Lauren Reilly,F,NURSE PRACTITIONER,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
12f63f43-7a78-4754-8284-079a3ad44b70,75430ca9-480c-31c6-891e-ab2683824c2e,Margorie Denesik,F,NURSE PRACTITIONER,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
ff8c4909-5988-4481-b8d1-9a05f1e0c9c5,75430ca9-480c-31c6-891e-ab2683824c2e,Lupe Lubowitz,F,NURSE PRACTITIONER,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
f6645f56-66d6-4263-be5d-ef207449bde2,75430ca9-480c-31c6-891e-ab2683824c2e,Lilliam Conn,F,EMERGENCY MEDICINE,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
43f9923d-074a-4479-8a21-b79cfe7fc66a,75430ca9-480c-31c6-891e-ab2683824c2e,Lauren Reilly,F,EMERGENCY MEDICINE,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
2d2c6547-adf6-431b-87cc-2782baf801d2,75430ca9-480c-31c6-891e-ab2683824c2e,Lilliam Conn,F,PHYSICIAN ASSISTANT,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
3ff8dd1e-01c7-4e99-b867-e4fb00a640db,75430ca9-480c-31c6-891e-ab2683824c2e,Lauren Reilly,F,PHYSICIAN ASSISTANT,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
b5ea89c8-d19d-4e7c-b673-fa00006140a3,75430ca9-480c-31c6-891e-ab2683824c2e,Lilliam Conn,F,GENERAL PRACTICE,84 ANDREW AVE,WAYLAND,MA,01778-3025,74
4ac18fe5-5730-400f-a2a2-5530195e4d35,75430ca9-480c-31c6-891e-ab2683824c2e,Lilliam Conn,F,INTERNAL MEDICINE,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
5e376bb3-8a7f-4269-8a54-d3a8458852ea,75430ca9-480c-31c6-891e-ab2683824c2e,Lauren Reilly,F,INTERNAL MEDICINE,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
1f83019f-4893-410d-8844-ac5f443083ed,75430ca9-480c-31c6-891e-ab2683824c2e,Margorie Denesik,F,INTERNAL MEDICINE,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
0c7c245b-6355-459c-b9c6-2c96f3090d24,75430ca9-480c-31c6-891e-ab2683824c2e,Lupe Lubowitz,F,INTERNAL MEDICINE,84 ANDREW AVE,WAYLAND,MA,01778-3025,0
4fa98c76-3228-4042-82a6-701120b56ab5,350bad11-cea9-31b4-97f2-ce871313aa1f,Michael Tremblay,M,OPTOMETRY,27 MEMORIAL PKWY,RANDOLPH,MA,02368-4505,0
7765b800-e11c-4c61-8ed3-e166c1fea878,350bad11-cea9-31b4-97f2-ce871313aa1f,Jamal Kshlerin,M,OPTOMETRY,27 MEMORIAL PKWY,RANDOLPH,MA,02368-4505,0
4738effc-235b-4b11-bd12-44775c193c57,350bad11-cea9-31b4-97f2-ce871313aa1f,Ismael Dietrich,M,OPTOMETRY,27 MEMORIAL PKWY,RANDOLPH,MA,02368-4505,0
6ab155dc-8930-4238-bb4b-2653b1a0b066,350bad11-cea9-31b4-97f2-ce871313aa1f,Elfrieda MacGyver,F,OPTOMETRY,27 MEMORIAL PKWY,RANDOLPH,MA,02368-4505,0
5bebe4d7-06d5-4aa7-bb66-4b82089f907b,350bad11-cea9-31b4-97f2-ce871313aa1f,Michael Tremblay,M,GENERAL PRACTICE,27 MEMORIAL PKWY,RANDOLPH,MA,02368-4505,116
9f7ff310-c046-495e-bd9b-62750e5e68af,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,DIAGNOSTIC RADIOLOGY,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
7a8e5881-5535-41bc-a3b4-6d47bde139f6,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,NURSE PRACTITIONER,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
aeef1476-fd00-4bda-9a00-a18c6453ecd2,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Mikel Veum,M,NURSE PRACTITIONER,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
450ef4e7-38d1-4256-8afd-407d444da956,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Eduardo Hintz,M,NURSE PRACTITIONER,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
2139a011-a167-497f-9128-d3b66abf2938,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Marcela Acosta,F,NURSE PRACTITIONER,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
07e2eb7f-9d62-45fd-85f7-936be28f897c,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Elmer Klein,F,NURSE PRACTITIONER,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
ac348002-103c-46ac-bb83-dab88eb82d94,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
4ac7fd9b-7bab-4add-b4ca-92917c3a11d5,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,PHYSICAL MEDICINE AND REHABILITATION,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
124092a1-b9bc-4f03-ada8-6f698003f95b,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,OBSTETRICS/GYNECOLOGY,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
26bd0fbd-5fba-4dea-8302-ff3df09e0ba7,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Mikel Veum,M,OBSTETRICS/GYNECOLOGY,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
f8d9be8e-a3e5-42e6-9bc2-6b2415d2604b,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,CLINICAL PSYCHOLOGIST,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
3a5a0bd3-ed40-4ec9-83a9-5ff8660b9196,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,CLINICAL SOCIAL WORKER,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
5f179383-f6e9-4630-9acd-dce15f319670,c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,Stanford Hane,M,FAMILY PRACTICE,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,0
